waveform	[0]		[1]	
t0	14.09.2026  14:38:36		14.09.2026  14:38:36	
delta t	5,000000E-5		5,000000E-5	

time[0]	Y[0]	time[1]	Y[1]
14.09.2026  14:38:36	9,687316E-1	14.09.2026  14:38:36	1,997520E+0
14.09.2026  14:38:36	9,721115E-1	14.09.2026  14:38:36	2,013293E+0
14.09.2026  14:38:36	9,753305E-1	14.09.2026  14:38:36	2,027778E+0
14.09.2026  14:38:36	9,793542E-1	14.09.2026  14:38:36	2,042907E+0
14.09.2026  14:38:36	9,833780E-1	14.09.2026  14:38:36	2,058359E+0
14.09.2026  14:38:36	9,880455E-1	14.09.2026  14:38:36	2,071396E+0
14.09.2026  14:38:36	9,935178E-1	14.09.2026  14:38:36	2,084272E+0
14.09.2026  14:38:36	9,988291E-1	14.09.2026  14:38:36	2,099401E+0
14.09.2026  14:38:36	1,005428E+0	14.09.2026  14:38:36	2,110989E+0
14.09.2026  14:38:36	1,012027E+0	14.09.2026  14:38:36	2,125475E+0
14.09.2026  14:38:36	1,018787E+0	14.09.2026  14:38:36	2,138673E+0
14.09.2026  14:38:36	1,026029E+0	14.09.2026  14:38:36	2,150261E+0
14.09.2026  14:38:36	1,033594E+0	14.09.2026  14:38:36	2,162976E+0
14.09.2026  14:38:36	1,041803E+0	14.09.2026  14:38:36	2,175208E+0
14.09.2026  14:38:36	1,050172E+0	14.09.2026  14:38:36	2,187762E+0
14.09.2026  14:38:36	1,058541E+0	14.09.2026  14:38:36	2,199833E+0
14.09.2026  14:38:36	1,067072E+0	14.09.2026  14:38:36	2,211261E+0
14.09.2026  14:38:36	1,076085E+0	14.09.2026  14:38:36	2,223171E+0
14.09.2026  14:38:36	1,085581E+0	14.09.2026  14:38:36	2,234277E+0
14.09.2026  14:38:36	1,094433E+0	14.09.2026  14:38:36	2,246831E+0
14.09.2026  14:38:36	1,103929E+0	14.09.2026  14:38:36	2,258258E+0
14.09.2026  14:38:36	1,113747E+0	14.09.2026  14:38:36	2,270168E+0
14.09.2026  14:38:36	1,123404E+0	14.09.2026  14:38:36	2,279503E+0
14.09.2026  14:38:36	1,132900E+0	14.09.2026  14:38:36	2,290931E+0
14.09.2026  14:38:36	1,142879E+0	14.09.2026  14:38:36	2,301554E+0
14.09.2026  14:38:36	1,152536E+0	14.09.2026  14:38:36	2,313303E+0
14.09.2026  14:38:36	1,162032E+0	14.09.2026  14:38:36	2,323121E+0
14.09.2026  14:38:36	1,172332E+0	14.09.2026  14:38:36	2,332456E+0
14.09.2026  14:38:36	1,181828E+0	14.09.2026  14:38:36	2,342435E+0
14.09.2026  14:38:36	1,191485E+0	14.09.2026  14:38:36	2,352414E+0
14.09.2026  14:38:36	1,200498E+0	14.09.2026  14:38:36	2,362393E+0
14.09.2026  14:38:36	1,210638E+0	14.09.2026  14:38:36	2,372532E+0
14.09.2026  14:38:36	1,219651E+0	14.09.2026  14:38:36	2,381224E+0
14.09.2026  14:38:36	1,228504E+0	14.09.2026  14:38:36	2,390076E+0
14.09.2026  14:38:36	1,238161E+0	14.09.2026  14:38:36	2,398445E+0
14.09.2026  14:38:36	1,247174E+0	14.09.2026  14:38:36	2,406815E+0
14.09.2026  14:38:36	1,255704E+0	14.09.2026  14:38:36	2,416150E+0
14.09.2026  14:38:36	1,264556E+0	14.09.2026  14:38:36	2,422588E+0
14.09.2026  14:38:36	1,273086E+0	14.09.2026  14:38:36	2,429509E+0
14.09.2026  14:38:36	1,281456E+0	14.09.2026  14:38:36	2,436269E+0
14.09.2026  14:38:36	1,289342E+0	14.09.2026  14:38:36	2,443189E+0
14.09.2026  14:38:36	1,297068E+0	14.09.2026  14:38:36	2,449305E+0
14.09.2026  14:38:36	1,304311E+0	14.09.2026  14:38:36	2,456226E+0
14.09.2026  14:38:36	1,312519E+0	14.09.2026  14:38:36	2,462342E+0
14.09.2026  14:38:36	1,319440E+0	14.09.2026  14:38:36	2,467976E+0
14.09.2026  14:38:36	1,326522E+0	14.09.2026  14:38:36	2,473287E+0
14.09.2026  14:38:36	1,333603E+0	14.09.2026  14:38:36	2,478920E+0
14.09.2026  14:38:36	1,339880E+0	14.09.2026  14:38:36	2,483427E+0
14.09.2026  14:38:36	1,346318E+0	14.09.2026  14:38:36	2,487933E+0
14.09.2026  14:38:36	1,351147E+0	14.09.2026  14:38:36	2,479886E+0
14.09.2026  14:38:36	1,355493E+0	14.09.2026  14:38:36	2,476667E+0
14.09.2026  14:38:36	1,359194E+0	14.09.2026  14:38:36	2,476667E+0
14.09.2026  14:38:36	1,362574E+0	14.09.2026  14:38:36	2,475540E+0
14.09.2026  14:38:36	1,366276E+0	14.09.2026  14:38:36	2,474414E+0
14.09.2026  14:38:36	1,368851E+0	14.09.2026  14:38:36	2,471678E+0
14.09.2026  14:38:36	1,371748E+0	14.09.2026  14:38:36	2,469424E+0
14.09.2026  14:38:36	1,374324E+0	14.09.2026  14:38:36	2,465240E+0
14.09.2026  14:38:36	1,375933E+0	14.09.2026  14:38:36	2,462664E+0
14.09.2026  14:38:36	1,377382E+0	14.09.2026  14:38:36	2,457514E+0
14.09.2026  14:38:36	1,378991E+0	14.09.2026  14:38:36	2,454939E+0
14.09.2026  14:38:36	1,380118E+0	14.09.2026  14:38:36	2,449627E+0
14.09.2026  14:38:36	1,381083E+0	14.09.2026  14:38:36	2,444638E+0
14.09.2026  14:38:36	1,381727E+0	14.09.2026  14:38:36	2,439166E+0
14.09.2026  14:38:36	1,382371E+0	14.09.2026  14:38:36	2,431118E+0
14.09.2026  14:38:36	1,381888E+0	14.09.2026  14:38:36	2,425646E+0
14.09.2026  14:38:36	1,382371E+0	14.09.2026  14:38:36	2,417276E+0
14.09.2026  14:38:36	1,381888E+0	14.09.2026  14:38:36	2,408746E+0
14.09.2026  14:38:36	1,381566E+0	14.09.2026  14:38:36	2,398928E+0
14.09.2026  14:38:36	1,380922E+0	14.09.2026  14:38:36	2,391042E+0
14.09.2026  14:38:36	1,379796E+0	14.09.2026  14:38:36	2,383155E+0
14.09.2026  14:38:36	1,378830E+0	14.09.2026  14:38:36	2,371084E+0
14.09.2026  14:38:36	1,377864E+0	14.09.2026  14:38:36	2,356437E+0
14.09.2026  14:38:36	1,376577E+0	14.09.2026  14:38:36	2,349678E+0
14.09.2026  14:38:36	1,375128E+0	14.09.2026  14:38:36	2,336480E+0
14.09.2026  14:38:36	1,373519E+0	14.09.2026  14:38:36	2,322155E+0
14.09.2026  14:38:36	1,371909E+0	14.09.2026  14:38:36	2,308313E+0
14.09.2026  14:38:36	1,370461E+0	14.09.2026  14:38:36	2,294472E+0
14.09.2026  14:38:36	1,368047E+0	14.09.2026  14:38:36	2,277250E+0
14.09.2026  14:38:36	1,366276E+0	14.09.2026  14:38:36	2,260994E+0
