waveform	[0]		[1]	
t0	14.09.2026  14:37:29		14.09.2026  14:37:29	
delta t	5,000000E-5		5,000000E-5	

time[0]	Y[0]	time[1]	Y[1]
14.09.2026  14:37:29	7,449897E-2	14.09.2026  14:37:29	-8,507959E-1
14.09.2026  14:37:29	9,139860E-2	14.09.2026  14:37:29	-8,802495E-1
14.09.2026  14:37:29	1,065278E-1	14.09.2026  14:37:29	-9,060014E-1
14.09.2026  14:37:29	1,231055E-1	14.09.2026  14:37:29	-9,303046E-1
14.09.2026  14:37:29	1,449946E-1	14.09.2026  14:37:29	-9,626553E-1
14.09.2026  14:37:29	1,602847E-1	14.09.2026  14:37:29	-9,837396E-1
14.09.2026  14:37:29	1,804033E-1	14.09.2026  14:37:29	-1,017378E+0
14.09.2026  14:37:29	1,961763E-1	14.09.2026  14:37:29	-1,042486E+0
14.09.2026  14:37:29	2,153293E-1	14.09.2026  14:37:29	-1,067272E+0
14.09.2026  14:37:29	2,414030E-1	14.09.2026  14:37:29	-1,094955E+0
14.09.2026  14:37:29	2,599121E-1	14.09.2026  14:37:29	-1,123765E+0
14.09.2026  14:37:29	2,801917E-1	14.09.2026  14:37:29	-1,151448E+0
14.09.2026  14:37:29	3,032074E-1	14.09.2026  14:37:29	-1,175430E+0
14.09.2026  14:37:29	3,233260E-1	14.09.2026  14:37:29	-1,201986E+0
14.09.2026  14:37:29	3,455370E-1	14.09.2026  14:37:29	-1,226450E+0
14.09.2026  14:37:29	3,648508E-1	14.09.2026  14:37:29	-1,253812E+0
14.09.2026  14:37:29	3,825552E-1	14.09.2026  14:37:29	-1,281495E+0
14.09.2026  14:37:29	4,065366E-1	14.09.2026  14:37:29	-1,303706E+0
14.09.2026  14:37:29	4,287476E-1	14.09.2026  14:37:29	-1,327526E+0
14.09.2026  14:37:29	4,469348E-1	14.09.2026  14:37:29	-1,351830E+0
14.09.2026  14:37:29	4,689848E-1	14.09.2026  14:37:29	-1,379352E+0
14.09.2026  14:37:29	4,862063E-1	14.09.2026  14:37:29	-1,404782E+0
14.09.2026  14:37:29	5,113144E-1	14.09.2026  14:37:29	-1,422969E+0
14.09.2026  14:37:29	5,311111E-1	14.09.2026  14:37:29	-1,447755E+0
14.09.2026  14:37:29	5,515516E-1	14.09.2026  14:37:29	-1,471897E+0
14.09.2026  14:37:29	5,742454E-1	14.09.2026  14:37:29	-1,496040E+0
14.09.2026  14:37:29	5,945250E-1	14.09.2026  14:37:29	-1,518894E+0
14.09.2026  14:37:29	6,083666E-1	14.09.2026  14:37:29	-1,538530E+0
14.09.2026  14:37:29	6,284853E-1	14.09.2026  14:37:29	-1,559132E+0
14.09.2026  14:37:29	6,542371E-1	14.09.2026  14:37:29	-1,578446E+0
14.09.2026  14:37:29	6,722634E-1	14.09.2026  14:37:29	-1,607094E+0
14.09.2026  14:37:29	6,878755E-1	14.09.2026  14:37:29	-1,625925E+0
14.09.2026  14:37:29	7,097645E-1	14.09.2026  14:37:29	-1,642020E+0
14.09.2026  14:37:29	7,244109E-1	14.09.2026  14:37:29	-1,665358E+0
14.09.2026  14:37:29	7,416324E-1	14.09.2026  14:37:29	-1,683223E+0
14.09.2026  14:37:29	7,594978E-1	14.09.2026  14:37:29	-1,703825E+0
14.09.2026  14:37:29	7,775241E-1	14.09.2026  14:37:29	-1,725231E+0
14.09.2026  14:37:29	7,961942E-1	14.09.2026  14:37:29	-1,743740E+0
14.09.2026  14:37:29	8,111624E-1	14.09.2026  14:37:29	-1,759674E+0
14.09.2026  14:37:29	8,262916E-1	14.09.2026  14:37:29	-1,779310E+0
14.09.2026  14:37:29	8,464103E-1	14.09.2026  14:37:29	-1,793634E+0
14.09.2026  14:37:29	8,623442E-1	14.09.2026  14:37:29	-1,810856E+0
14.09.2026  14:37:29	8,786001E-1	14.09.2026  14:37:29	-1,829204E+0
14.09.2026  14:37:29	8,919589E-1	14.09.2026  14:37:29	-1,846586E+0
14.09.2026  14:37:29	9,086976E-1	14.09.2026  14:37:29	-1,862681E+0
14.09.2026  14:37:29	9,209297E-1	14.09.2026  14:37:29	-1,877649E+0
14.09.2026  14:37:29	9,336447E-1	14.09.2026  14:37:29	-1,891330E+0
14.09.2026  14:37:29	9,478082E-1	14.09.2026  14:37:29	-1,906781E+0
14.09.2026  14:37:29	9,619717E-1	14.09.2026  14:37:29	-1,922071E+0
